user_id,movie_id,rank,interaction_count,popularity_score,popularity_rank,popularity_percentile,long_tail
10,466,4,556,5099.148866001355,600,0.16203078584931138,False
10,1958,5,521,5376.900874888158,564,0.15230893869835269,False
10,3040,6,312,2828.56852054339,1014,0.2738320280853362,False
10,3033,7,882,9406.776221937542,281,0.0758844180394275,False
10,1246,8,843,9953.935772641878,257,0.06940318660545504,False
10,849,9,484,4137.1956080371765,732,0.19767755873615986,False
10,173,10,525,4377.879222400475,694,0.18741560896570347,False
11,1517,1,1189,14124.467774987568,132,0.035646772886848505,False
11,367,2,1152,12741.333924756256,167,0.045098568728058334,False
11,3253,3,1112,12868.676927414986,165,0.044558466108560624,False
11,2268,4,1047,12622.669539758992,171,0.04617877396705374,False
11,1060,5,777,8969.938991330382,297,0.08020523899540913,False
11,1641,6,1185,14406.19469979475,128,0.03456656764785309,False
11,2470,7,899,9834.562229076122,265,0.07156359708344585,False
11,2406,8,1324,15911.425497058779,105,0.02835538752362949,False
11,1246,9,843,9953.935772641878,257,0.06940318660545504,False
11,539,10,970,11268.418336678264,210,0.05671077504725898,False
12,2194,1,1113,13673.62350752961,141,0.03807723467458817,False
12,1208,2,1158,14810.865486380973,122,0.03294625978935998,False
12,318,3,2205,32060.29507007315,19,0.005130974885228194,False
12,296,4,2138,29830.80155175783,25,0.006751282743721307,False
12,2858,5,3379,50257.027663730645,1,0.00027005130974885227,False
12,2268,6,1047,12622.669539758992,171,0.04617877396705374,False
12,2406,7,1324,15911.425497058779,105,0.02835538752362949,False
12,1610,8,1627,21203.622112881287,53,0.01431271941668917,False
12,1265,9,2248,30164.815200494995,23,0.006211180124223602,False
12,1213,10,1640,22083.331234721743,44,0.0118822576289495,False
13,849,1,484,4137.1956080371765,732,0.19767755873615986,False
13,2406,2,1324,15911.425497058779,105,0.02835538752362949,False
13,1917,3,1077,11668.363657704602,199,0.0537402106400216,False
13,173,4,525,4377.879222400475,694,0.18741560896570347,False
13,2470,5,899,9834.562229076122,265,0.07156359708344585,False
13,1371,6,767,7823.062410781384,375,0.1012692411558196,False
13,1385,7,454,4354.591613583601,697,0.18822576289495005,False
13,3527,8,1274,15145.18568718097,115,0.031055900621118012,False
13,1831,9,634,5734.045811516156,534,0.14420739940588712,False
13,2641,10,834,8649.795340226987,319,0.08614636780988388,False
14,1265,1,2248,30164.815200494995,23,0.006211180124223602,False
14,318,2,2205,32060.29507007315,19,0.005130974885228194,False
14,356,3,2167,29502.95296250054,26,0.0070213340534701595,False
14,2268,4,1047,12622.669539758992,171,0.04617877396705374,False
14,1089,5,1243,15811.006137632434,107,0.028895490143127193,False
14,2395,6,1202,14591.197277188907,126,0.034026465028355386,False
14,1517,7,1189,14124.467774987568,132,0.035646772886848505,False
14,858,8,2204,31912.135776463492,20,0.0054010261949770455,False
14,1610,9,1627,21203.622112881287,53,0.01431271941668917,False
14,367,10,1152,12741.333924756256,167,0.045098568728058334,False
15,849,1,484,4137.1956080371765,732,0.19767755873615986,False
15,1517,2,1189,14124.467774987568,132,0.035646772886848505,False
15,1917,3,1077,11668.363657704602,199,0.0537402106400216,False
15,2406,4,1324,15911.425497058779,105,0.02835538752362949,False
15,466,5,556,5099.148866001355,600,0.16203078584931138,False
15,2194,6,1113,13673.62350752961,141,0.03807723467458817,False
15,2470,7,899,9834.562229076122,265,0.07156359708344585,False
15,1246,8,843,9953.935772641878,257,0.06940318660545504,False
15,1385,9,454,4354.591613583601,697,0.18822576289495005,False
15,1089,10,1243,15811.006137632434,107,0.028895490143127193,False
16,2706,1,1357,16438.374532125355,93,0.025114771806643264,False
16,2598,2,526,4962.056034307624,618,0.1668917094247907,False
16,785,3,755,8106.09460306757,358,0.09667836889008911,False
16,2395,4,1202,14591.197277188907,126,0.034026465028355386,False
16,2858,5,3379,50257.027663730645,1,0.00027005130974885227,False
16,2694,6,768,7831.239707562402,374,0.10099918984607076,False
16,2987,7,1675,20750.54196051247,55,0.014852822036186876,False
16,2997,8,2207,30287.330109496044,22,0.00594112881447475,False
16,1517,9,1189,14124.467774987568,132,0.035646772886848505,False
16,1513,10,747,7474.356663622172,400,0.10802052389954091,False
17,849,1,484,4137.1956080371765,732,0.19767755873615986,False
17,1037,2,589,5340.162563385103,570,0.1539292465568458,False
17,1371,3,767,7823.062410781384,375,0.1012692411558196,False
17,1917,4,1077,11668.363657704602,199,0.0537402106400216,False
17,1831,5,634,5734.045811516156,534,0.14420739940588712,False
17,173,6,525,4377.879222400475,694,0.18741560896570347,False
17,2968,7,992,11463.838815645044,204,0.05509046718876587,False
17,2641,8,834,8649.795340226987,319,0.08614636780988388,False
17,2406,9,1324,15911.425497058779,105,0.02835538752362949,False
17,1372,10,989,10939.760039802017,227,0.06130164731298947,False
18,2406,1,1324,15911.425497058779,105,0.02835538752362949,False
18,849,2,484,4137.1956080371765,732,0.19767755873615986,False
18,173,3,525,4377.879222400475,694,0.18741560896570347,False
18,1610,4,1627,21203.622112881287,53,0.01431271941668917,False
18,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
18,2376,6,320,2891.4920026881377,997,0.2692411558196057,False
18,1385,7,454,4354.591613583601,697,0.18822576289495005,False
18,1831,8,634,5734.045811516156,534,0.14420739940588712,False
18,1037,9,589,5340.162563385103,570,0.1539292465568458,False
18,2374,10,238,1935.9298656077892,1286,0.347285984337024,False
19,2406,1,1324,15911.425497058779,105,0.02835538752362949,False
19,849,2,484,4137.1956080371765,732,0.19767755873615986,False
19,2470,3,899,9834.562229076122,265,0.07156359708344585,False
19,2003,4,768,8005.673345511925,362,0.09775857412908452,False
19,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
19,2194,6,1113,13673.62350752961,141,0.03807723467458817,False
19,466,7,556,5099.148866001355,600,0.16203078584931138,False
19,173,8,525,4377.879222400475,694,0.18741560896570347,False
19,1831,9,634,5734.045811516156,534,0.14420739940588712,False
19,367,10,1152,12741.333924756256,167,0.045098568728058334,False
20,1610,1,1627,21203.622112881287,53,0.01431271941668917,False
20,849,2,484,4137.1956080371765,732,0.19767755873615986,False
20,1917,3,1077,11668.363657704602,199,0.0537402106400216,False
20,2194,4,1113,13673.62350752961,141,0.03807723467458817,False
20,1831,5,634,5734.045811516156,534,0.14420739940588712,False
20,2406,6,1324,15911.425497058779,105,0.02835538752362949,False
20,1214,7,1991,27073.43255393762,31,0.00837159060221442,False
20,173,8,525,4377.879222400475,694,0.18741560896570347,False
20,1037,9,589,5340.162563385103,570,0.1539292465568458,False
20,1385,10,454,4354.591613583601,697,0.18822576289495005,False
21,595,1,1053,12612.15008513157,173,0.046718876586551446,False
21,3114,2,1540,20413.05958902524,56,0.015122873345935728,False
21,1282,3,930,10977.32333448765,222,0.05995139076424521,False
21,367,4,1152,12741.333924756256,167,0.045098568728058334,False
21,3175,5,1697,21376.390399979813,49,0.013232514177693762,False
21,1517,6,1189,14124.467774987568,132,0.035646772886848505,False
21,2470,7,899,9834.562229076122,265,0.07156359708344585,False
21,1917,8,1077,11668.363657704602,199,0.0537402106400216,False
21,356,9,2167,29502.95296250054,26,0.0070213340534701595,False
21,2699,10,1333,14386.47750003128,129,0.03483661895760194,False
22,367,1,1152,12741.333924756256,167,0.045098568728058334,False
22,1610,2,1627,21203.622112881287,53,0.01431271941668917,False
22,1831,3,634,5734.045811516156,534,0.14420739940588712,False
22,2735,4,446,4023.1117534989953,749,0.20226843100189035,False
22,836,5,228,1751.0169156453537,1365,0.3686200378071834,False
22,3087,6,509,5141.8302460362265,596,0.16095058061031595,False
22,2194,7,1113,13673.62350752961,141,0.03807723467458817,False
22,1722,8,847,9207.403508173844,289,0.07804482851741831,False
22,3274,9,430,3988.466069243214,759,0.20496894409937888,False
22,356,10,2167,29502.95296250054,26,0.0070213340534701595,False
23,849,1,484,4137.1956080371765,732,0.19767755873615986,False
23,2406,2,1324,15911.425497058779,105,0.02835538752362949,False
23,1037,3,589,5340.162563385103,570,0.1539292465568458,False
23,1831,4,634,5734.045811516156,534,0.14420739940588712,False
23,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
23,173,6,525,4377.879222400475,694,0.18741560896570347,False
23,1371,7,767,7823.062410781384,375,0.1012692411558196,False
23,2470,8,899,9834.562229076122,265,0.07156359708344585,False
23,2194,9,1113,13673.62350752961,141,0.03807723467458817,False
23,3033,10,882,9406.776221937542,281,0.0758844180394275,False
24,2470,1,899,9834.562229076122,265,0.07156359708344585,False
24,1246,2,843,9953.935772641878,257,0.06940318660545504,False
24,356,3,2167,29502.95296250054,26,0.0070213340534701595,False
24,1517,4,1189,14124.467774987568,132,0.035646772886848505,False
24,367,5,1152,12741.333924756256,167,0.045098568728058334,False
24,2194,6,1113,13673.62350752961,141,0.03807723467458817,False
24,2268,7,1047,12622.669539758992,171,0.04617877396705374,False
24,3098,8,539,5791.389392963434,529,0.14285714285714285,False
24,2000,9,1601,20342.080655839327,57,0.01539292465568458,False
24,2374,10,238,1935.9298656077892,1286,0.347285984337024,False
25,849,1,484,4137.1956080371765,732,0.19767755873615986,False
25,173,2,525,4377.879222400475,694,0.18741560896570347,False
25,1037,3,589,5340.162563385103,570,0.1539292465568458,False
25,3527,4,1274,15145.18568718097,115,0.031055900621118012,False
25,2406,5,1324,15911.425497058779,105,0.02835538752362949,False
25,466,6,556,5099.148866001355,600,0.16203078584931138,False
25,379,7,414,3692.3205936413024,806,0.21766135565757494,False
25,1584,8,1364,16659.438877757886,89,0.024034566567647853,False
25,2470,9,899,9834.562229076122,265,0.07156359708344585,False
25,367,10,1152,12741.333924756256,167,0.045098568728058334,False
26,2374,1,238,1935.9298656077892,1286,0.347285984337024,False
26,2735,2,446,4023.1117534989953,749,0.20226843100189035,False
26,3087,3,509,5141.8302460362265,596,0.16095058061031595,False
26,371,4,210,1736.6779643129837,1372,0.3705103969754253,False
26,520,5,359,3138.7649747707956,932,0.2516878206859303,False
26,2472,6,92,623.2324303085727,2067,0.5581960572508776,False
26,2252,7,183,1432.8035994030688,1495,0.40372670807453415,False
26,3243,8,288,2248.1547885086075,1171,0.316230083715906,False
26,2396,9,2328,32158.311532912776,18,0.004860923575479341,False
26,1784,10,1403,17648.452993612464,77,0.020793950850661626,False
27,3504,1,678,7762.799452358628,381,0.10288954901431271,False
27,1208,2,1158,14810.865486380973,122,0.03294625978935998,False
27,1234,3,1030,13066.52425452494,156,0.04212800432082096,False
27,904,4,1039,13489.29063272895,148,0.039967593842830135,False
27,2406,5,1324,15911.425497058779,105,0.02835538752362949,False
27,1221,6,1675,22862.716982968926,41,0.011072103699702943,False
27,1244,7,708,8232.71579415292,347,0.09370780448285174,False
27,111,8,1229,15718.304403803608,109,0.029435592762624897,False
27,750,9,1351,18151.316431061976,71,0.01917364299216851,False
27,2470,10,899,9834.562229076122,265,0.07156359708344585,False
28,2406,1,1324,15911.425497058779,105,0.02835538752362949,False
28,1246,2,843,9953.935772641878,257,0.06940318660545504,False
28,2470,3,899,9834.562229076122,265,0.07156359708344585,False
28,2194,4,1113,13673.62350752961,141,0.03807723467458817,False
28,356,5,2167,29502.95296250054,26,0.0070213340534701595,False
28,2268,6,1047,12622.669539758992,171,0.04617877396705374,False
28,1610,7,1627,21203.622112881287,53,0.01431271941668917,False
28,3098,8,539,5791.389392963434,529,0.14285714285714285,False
28,858,9,2204,31912.135776463492,20,0.0054010261949770455,False
28,367,10,1152,12741.333924756256,167,0.045098568728058334,False
29,2194,1,1113,13673.62350752961,141,0.03807723467458817,False
29,2376,2,320,2891.4920026881377,997,0.2692411558196057,False
29,849,3,484,4137.1956080371765,732,0.19767755873615986,False
29,1385,4,454,4354.591613583601,697,0.18822576289495005,False
29,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
29,2640,6,1202,13938.680495319237,136,0.03672697812584391,False
29,1371,7,767,7823.062410781384,375,0.1012692411558196,False
29,173,8,525,4377.879222400475,694,0.18741560896570347,False
29,1372,9,989,10939.760039802017,227,0.06130164731298947,False
29,2641,10,834,8649.795340226987,319,0.08614636780988388,False
30,2268,1,1047,12622.669539758992,171,0.04617877396705374,False
30,36,2,916,10862.61364956842,233,0.06292195517148258,False
30,1089,3,1243,15811.006137632434,107,0.028895490143127193,False
30,1246,4,843,9953.935772641878,257,0.06940318660545504,False
30,858,5,2204,31912.135776463492,20,0.0054010261949770455,False
30,1635,6,502,5309.273710180128,575,0.15527950310559005,False
30,1208,7,1158,14810.865486380973,122,0.03294625978935998,False
30,1610,8,1627,21203.622112881287,53,0.01431271941668917,False
30,3098,9,539,5791.389392963434,529,0.14285714285714285,False
30,1393,10,1326,16137.674690050057,100,0.027005130974885227,False
31,2470,1,899,9834.562229076122,265,0.07156359708344585,False
31,2406,2,1324,15911.425497058779,105,0.02835538752362949,False
31,1517,3,1189,14124.467774987568,132,0.035646772886848505,False
31,3087,4,509,5141.8302460362265,596,0.16095058061031595,False
31,2003,5,768,8005.673345511925,362,0.09775857412908452,False
31,2100,6,1150,13032.466469726762,158,0.04266810694031866,False
31,2374,7,238,1935.9298656077892,1286,0.347285984337024,False
31,1958,8,521,5376.900874888158,564,0.15230893869835269,False
31,3253,9,1112,12868.676927414986,165,0.044558466108560624,False
31,1394,10,1415,18033.772112157483,72,0.019443694301917364,False
32,1610,1,1627,21203.622112881287,53,0.01431271941668917,False
32,1089,2,1243,15811.006137632434,107,0.028895490143127193,False
32,1265,3,2248,30164.815200494995,23,0.006211180124223602,False
32,2268,4,1047,12622.669539758992,171,0.04617877396705374,False
32,318,5,2205,32060.29507007315,19,0.005130974885228194,False
32,296,6,2138,29830.80155175783,25,0.006751282743721307,False
32,356,7,2167,29502.95296250054,26,0.0070213340534701595,False
32,367,8,1152,12741.333924756256,167,0.045098568728058334,False
32,1246,9,843,9953.935772641878,257,0.06940318660545504,False
32,2194,10,1113,13673.62350752961,141,0.03807723467458817,False
33,2374,1,238,1935.9298656077892,1286,0.347285984337024,False
33,2470,2,899,9834.562229076122,265,0.07156359708344585,False
33,2003,3,768,8005.673345511925,362,0.09775857412908452,False
33,2240,4,234,2078.7371845103885,1227,0.33135295706184176,False
33,2420,5,487,4839.279068525698,641,0.17310288954901432,False
33,849,6,484,4137.1956080371765,732,0.19767755873615986,False
33,2376,7,320,2891.4920026881377,997,0.2692411558196057,False
33,1186,8,549,5726.250837490564,537,0.14501755333513366,False
33,2735,9,446,4023.1117534989953,749,0.20226843100189035,False
33,2028,10,2630,37989.57541173838,5,0.0013502565487442614,False
34,2470,1,899,9834.562229076122,265,0.07156359708344585,False
34,1265,2,2248,30164.815200494995,23,0.006211180124223602,False
34,1517,3,1189,14124.467774987568,132,0.035646772886848505,False
34,2003,4,768,8005.673345511925,362,0.09775857412908452,False
34,2374,5,238,1935.9298656077892,1286,0.347285984337024,False
34,367,6,1152,12741.333924756256,167,0.045098568728058334,False
34,3254,7,430,3838.3298940131463,781,0.21091007291385364,False
34,1663,8,734,8277.8875736377,341,0.09208749662435863,False
34,1958,9,521,5376.900874888158,564,0.15230893869835269,False
34,3040,10,312,2828.56852054339,1014,0.2738320280853362,False
35,3098,1,539,5791.389392963434,529,0.14285714285714285,False
35,1246,2,843,9953.935772641878,257,0.06940318660545504,False
35,2406,3,1324,15911.425497058779,105,0.02835538752362949,False
35,1265,4,2248,30164.815200494995,23,0.006211180124223602,False
35,2470,5,899,9834.562229076122,265,0.07156359708344585,False
35,1958,6,521,5376.900874888158,564,0.15230893869835269,False
35,1208,7,1158,14810.865486380973,122,0.03294625978935998,False
35,3504,8,678,7762.799452358628,381,0.10288954901431271,False
35,2194,9,1113,13673.62350752961,141,0.03807723467458817,False
35,356,10,2167,29502.95296250054,26,0.0070213340534701595,False
36,2374,1,238,1935.9298656077892,1286,0.347285984337024,False
36,2470,2,899,9834.562229076122,265,0.07156359708344585,False
36,849,3,484,4137.1956080371765,732,0.19767755873615986,False
36,2735,4,446,4023.1117534989953,749,0.20226843100189035,False
36,2003,5,768,8005.673345511925,362,0.09775857412908452,False
36,367,6,1152,12741.333924756256,167,0.045098568728058334,False
36,1246,7,843,9953.935772641878,257,0.06940318660545504,False
36,3254,8,430,3838.3298940131463,781,0.21091007291385364,False
36,2376,9,320,2891.4920026881377,997,0.2692411558196057,False
36,2268,10,1047,12622.669539758992,171,0.04617877396705374,False
37,539,1,970,11268.418336678264,210,0.05671077504725898,False
37,2470,2,899,9834.562229076122,265,0.07156359708344585,False
37,367,3,1152,12741.333924756256,167,0.045098568728058334,False
37,1517,4,1189,14124.467774987568,132,0.035646772886848505,False
37,11,5,1023,12045.16513018045,185,0.049959492303537675,False
37,1393,6,1326,16137.674690050057,100,0.027005130974885227,False
37,2003,7,768,8005.673345511925,362,0.09775857412908452,False
37,1088,8,670,6879.768977779068,443,0.11963273021874156,False
37,588,9,1336,16327.279898761482,95,0.025654874426140967,False
37,3253,10,1112,12868.676927414986,165,0.044558466108560624,False
38,1265,1,2248,30164.815200494995,23,0.006211180124223602,False
38,11,2,1023,12045.16513018045,185,0.049959492303537675,False
38,1784,3,1403,17648.452993612464,77,0.020793950850661626,False
38,195,4,159,1177.4403251342478,1657,0.4474750202538482,False
38,2406,5,1324,15911.425497058779,105,0.02835538752362949,False
38,367,6,1152,12741.333924756256,167,0.045098568728058334,False
38,1517,7,1189,14124.467774987568,132,0.035646772886848505,False
38,2268,8,1047,12622.669539758992,171,0.04617877396705374,False
38,351,9,252,2213.355795491008,1182,0.3192006481231434,False
38,2470,10,899,9834.562229076122,265,0.07156359708344585,False
39,2699,1,1333,14386.47750003128,129,0.03483661895760194,False
39,1265,2,2248,30164.815200494995,23,0.006211180124223602,False
39,1517,3,1189,14124.467774987568,132,0.035646772886848505,False
39,2987,4,1675,20750.54196051247,55,0.014852822036186876,False
39,356,5,2167,29502.95296250054,26,0.0070213340534701595,False
39,367,6,1152,12741.333924756256,167,0.045098568728058334,False
39,2598,7,526,4962.056034307624,618,0.1668917094247907,False
39,1784,8,1403,17648.452993612464,77,0.020793950850661626,False
39,3052,9,975,11266.50738831163,211,0.05698082635700783,False
39,3408,10,1267,15537.228995551348,113,0.03051579800162031,False
40,2470,1,899,9834.562229076122,265,0.07156359708344585,False
40,849,2,484,4137.1956080371765,732,0.19767755873615986,False
40,1371,3,767,7823.062410781384,375,0.1012692411558196,False
40,2641,4,834,8649.795340226987,319,0.08614636780988388,False
40,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
40,466,6,556,5099.148866001355,600,0.16203078584931138,False
40,1610,7,1627,21203.622112881287,53,0.01431271941668917,False
40,2735,8,446,4023.1117534989953,749,0.20226843100189035,False
40,2194,9,1113,13673.62350752961,141,0.03807723467458817,False
40,2640,10,1202,13938.680495319237,136,0.03672697812584391,False
41,2406,1,1324,15911.425497058779,105,0.02835538752362949,False
41,849,2,484,4137.1956080371765,732,0.19767755873615986,False
41,2470,3,899,9834.562229076122,265,0.07156359708344585,False
41,1610,4,1627,21203.622112881287,53,0.01431271941668917,False
41,1917,5,1077,11668.363657704602,199,0.0537402106400216,False
41,367,6,1152,12741.333924756256,167,0.045098568728058334,False
41,2003,7,768,8005.673345511925,362,0.09775857412908452,False
41,356,8,2167,29502.95296250054,26,0.0070213340534701595,False
41,1246,9,843,9953.935772641878,257,0.06940318660545504,False
41,1214,10,1991,27073.43255393762,31,0.00837159060221442,False
42,849,1,484,4137.1956080371765,732,0.19767755873615986,False
42,2470,2,899,9834.562229076122,265,0.07156359708344585,False
42,2376,3,320,2891.4920026881377,997,0.2692411558196057,False
42,1882,4,457,3729.7316158295102,800,0.21604104779908181,False
42,2194,5,1113,13673.62350752961,141,0.03807723467458817,False
42,1385,6,454,4354.591613583601,697,0.18822576289495005,False
42,2735,7,446,4023.1117534989953,749,0.20226843100189035,False
42,466,8,556,5099.148866001355,600,0.16203078584931138,False
42,368,9,779,8483.940453676954,329,0.0888468809073724,False
42,836,10,228,1751.0169156453537,1365,0.3686200378071834,False
43,1265,1,2248,30164.815200494995,23,0.006211180124223602,False
43,2858,2,3379,50257.027663730645,1,0.00027005130974885227,False
43,1517,3,1189,14124.467774987568,132,0.035646772886848505,False
43,2395,4,1202,14591.197277188907,126,0.034026465028355386,False
43,2355,5,1677,21334.909548900763,50,0.013502565487442613,False
43,2406,6,1324,15911.425497058779,105,0.02835538752362949,False
43,367,7,1152,12741.333924756256,167,0.045098568728058334,False
43,2470,8,899,9834.562229076122,265,0.07156359708344585,False
43,2987,9,1675,20750.54196051247,55,0.014852822036186876,False
43,708,10,671,7027.82387859474,430,0.11612206319200648,False
44,849,1,484,4137.1956080371765,732,0.19767755873615986,False
44,367,2,1152,12741.333924756256,167,0.045098568728058334,False
44,1917,3,1077,11668.363657704602,199,0.0537402106400216,False
44,1610,4,1627,21203.622112881287,53,0.01431271941668917,False
44,2003,5,768,8005.673345511925,362,0.09775857412908452,False
44,1371,6,767,7823.062410781384,375,0.1012692411558196,False
44,173,7,525,4377.879222400475,694,0.18741560896570347,False
44,3527,8,1274,15145.18568718097,115,0.031055900621118012,False
44,368,9,779,8483.940453676954,329,0.0888468809073724,False
44,466,10,556,5099.148866001355,600,0.16203078584931138,False
45,2470,1,899,9834.562229076122,265,0.07156359708344585,False
45,2374,2,238,1935.9298656077892,1286,0.347285984337024,False
45,1517,3,1189,14124.467774987568,132,0.035646772886848505,False
45,3254,4,430,3838.3298940131463,781,0.21091007291385364,False
45,356,5,2167,29502.95296250054,26,0.0070213340534701595,False
45,367,6,1152,12741.333924756256,167,0.045098568728058334,False
45,2003,7,768,8005.673345511925,362,0.09775857412908452,False
45,3040,8,312,2828.56852054339,1014,0.2738320280853362,False
45,520,9,359,3138.7649747707956,932,0.2516878206859303,False
45,351,10,252,2213.355795491008,1182,0.3192006481231434,False
46,2368,1,54,251.46015737333758,2569,0.6937618147448015,False
46,2868,2,60,329.8976275999082,2428,0.6556845800702134,False
46,2513,3,298,2533.8471683721605,1083,0.29246556845800703,False
46,2003,4,768,8005.673345511925,362,0.09775857412908452,False
46,1996,5,106,599.2902980197395,2091,0.5646772886848501,False
46,2878,6,31,142.0951720147888,2853,0.7704563867134756,False
